"year","level","samp","inc_var","geo_var","geo_var_val","geo_abb","group_var","group_var_val","pctl10","pctl25","pctl50","pctl75","pctl90","pctl95","pctl98","pctl99","pctl99_9","pctl99_99","pctl99_999","pce","pctl10_adj","pctl25_adj","pctl50_adj","pctl75_adj","pctl90_adj","pctl95_adj","pctl98_adj","pctl99_adj","pctl99_9_adj","pctl99_99_adj","pctl99_999_adj"
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXrea","65plus_NH_NHOPI",1145,5827,15810,31240,51350,71990,103400,141700,NA,NA,NA,0.8333647,1373.94828458657,6992.13681597025,18971.2859207979,37486.5890047899,61617.6807104981,86384.7484780673,124075.329804586,170033.599935298,NA,NA,NA
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXrea","65plus_NH_White",440,3404,11660,28930,59690,92790,162000,253100,1168000,6684000,38380000,0.8333647,527.980126828026,4084.646253915,13991.4733609427,34714.6933389427,71625.3040235565,111343.809019029,194392.68305941,303708.568409485,1401547.24576167,8020498.1084512,46054266.5174083
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXsex","16to24_Female",875,2490,6455,14290,23670,30330,39230,46440,74120,147900,393500,0.8333647,1049.96047948755,2987.88753591315,7745.70845153388,17147.3545735738,28402.9309136804,36394.6301061228,47074.2281260533,55725.9024770308,88940.6522738484,177473.319904239,472182.227060973
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXsex","16to24_Male",927,2758,7692,17610,28790,36710,47730,56410,97380,277800,1799000,0.8333647,1112.35813083996,3309.47543134476,9230.05258082086,21131.204621458,34546.6996622247,44050.3419451292,57273.8442125038,67689.4521690204,116851.601705712,333347.452801877,2158718.74582641
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXsex","25to34_Female",3667,11560,23780,37790,54280,68230,90030,110900,230100,524400,1495000,0.8333647,4400.23437517812,13871.4778775727,28534.9259453874,45346.2931655252,65133.5483732392,81872.9183033551,108031.933678016,133074.991057337,276109.607234384,629256.314792311,1793932.47638159
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXsex","25to34_Male",6053,16860,31200,48020,70180,88800,121000,156500,452800,2291000,9267000,0.8333647,7263.32660838646,20231.238496183,37438.5908114419,57621.8311142769,84212.8302290702,106555.989232565,145194.534877707,187792.931474059,543339.548699387,2749096.52400684,11119981.4438985
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXsex","35to44_Female",4708,13920,27520,44910,67810,87970,123900,163600,434400,1293000,4499000,0.8333647,5649.38735705988,16703.3712851048,33022.7570234256,53889.9715814697,81368.937273201,105560.026720594,148674.403895437,196312.61079333,521260.379759306,1551541.59997418,5398596.79681657
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXsex","35to44_Male",10180,25070,42760,67020,102800,141300,225200,328000,1210000,4796000,16960000,0.8333647,12215.5402070666,30082.8676808605,51310.0686890145,80420.972954578,123355.356904366,169553.618001818,270229.828549253,393585.18545362,1451945.34877707,5754983.38242549,20351233.979553
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXsex","45to54_Female",6225,15900,29300,47460,70480,90460,126800,170400,519200,1901000,6941000,0.8333647,7469.71883978287,19079.2818558309,35158.6766274117,56949.8564074048,84572.8166791802,108547.914256507,152154.272913168,204472.30366249,623016.549657071,2281114.13886381,8328886.50071211
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXsex","45to54_Male",11380,26590,45410,71850,113100,161500,276300,416900,1678000,7468000,29140000,0.8333647,13655.4860075067,31906.7990280846,54489.9489983197,86216.7548013493,135714.891691477,193792.70564256,331547.520551326,500261.170169555,2013524.2109487,8961262.69807204,34966683.8540197
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXsex","55to64_Female",4434,13140,26650,44230,65510,82500,111000,143600,417200,1545000,5601000,0.8333647,5320.59973262606,15767.4065148188,31978.7963181066,53074.0022945536,78609.0411556909,98996.2737802549,133194.986540707,172313.514119329,500621.156619665,1853930.21806659,6720947.02355403
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXsex","55to64_Male",6039,20520,40440,67510,108600,155900,268600,410000,1818000,9241000,37750000,0.8333647,7246.52724071466,24623.0731875252,48526.1734748304,81008.950823091,130315.094939826,187072.958573839,322307.868331836,491981.481817024,2181517.88766671,11088782.6182222,45298294.9721772
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXsex","65plus_Female",662,3680,10880,23520,41230,56440,79930,102900,293200,991000,3191000,0.8333647,794.370099909439,4415.83378801622,13055.5085906566,28222.9376886254,49474.1377934535,67725.4508140314,95912.3898576457,123475.352387736,351826.757240857,1189155.24019676,3829055.87433689
2007,"pik","all_w2_pik","WC","usst",0,"US","xagedXsex","65plus_Male",300,3519,13170,34650,74750,116900,208700,326000,1545000,9221000,51620000,0.8333647,359.986450110018,4222.64105979051,15803.4051598298,41578.4349877071,89696.6238190794,140274.720059537,250430.573793202,391185.275786219,1853930.21806659,11064783.5215482,61941668.5155971
2007,"pik","all_w2_pik","WC","usst",0,"US","xall","All_sample_members",2734,10200,26040,46820,74660,100500,152400,218800,807200,3630000,15580000,0.8333647,3280.67651533596,12239.5393037406,31246.8238695495,56181.8853138368,89588.6278840464,120595.460786856,182873.116655889,262550.117613573,968603.541762688,4355836.04633122,18695296.3090469
2007,"pik","all_w2_pik","WC","usst",0,"US","xfb","Foreign_Born",4500,13210,26950,47620,79470,108200,163900,232200,836400,3725000,15150000,0.8333647,5399.79675165027,15851.4033531778,32338.7827682166,57141.8491807968,95360.4106341437,129835.113006346,196672.59724344,278629.512385154,1003642.22290673,4469831.75553272,18179315.7305559
2007,"pik","all_w2_pik","WC","usst",0,"US","xfb","Not_Foreign_Born",2561,9746,25910,46720,73990,99420,150500,216500,802600,3616000,15640000,0.8333647,3073.08432910585,11694.7598092408,31090.8297411685,56061.8898304668,88784.6581454674,119299.50956646,180593.202471859,259790.221496063,963083.749527668,4339036.67865941,18767293.5990689
2007,"pik","all_w2_pik","WC","usst",0,"US","xred","Hispanic",2661,9302,21710,37370,57170,73500,99210,125800,355700,1200000,5176000,0.8333647,3193.07981247586,11161.979863078,26051.0194396283,44842.3121353712,68601.4178426324,88196.6802769544,119047.519051383,150954.318079467,426823.934347111,1439945.80044007,6210966.21923151
2007,"pik","all_w2_pik","WC","usst",0,"US","xred","NH_AIAN",1656,6344,18500,34500,53750,69100,91700,113300,283600,936200,NA,0.8333647,1987.1252046073,7612.51346499318,22199.1644234511,41398.4417626521,64497.5723113782,82916.8790086741,110035.858250295,135954.882658217,340307.190837337,1123397.71531,NA
2007,"pik","all_w2_pik","WC","usst",0,"US","xred","NH_Asian",4025,13200,31200,59430,95840,127100,188500,261300,821500,3168000,12300000,0.8333647,4829.81820564274,15839.4038048408,37438.5908114419,71313.3157667945,115003.671261814,152514.259363278,226191.486152461,313548.198045826,985762.895884599,3801456.91316179,14759444.4545107
2007,"pik","all_w2_pik","WC","usst",0,"US","xred","NH_Black",1756,7096,20120,36420,56390,71770,93620,113700,272300,1103000,6813000,0.8333647,2107.1206879773,8514.87949993562,24143.0912540452,43702.3550433562,67665.4530723464,86120.7584146533,112339.771531,136434.864591697,326747.701216526,1323550.18157117,8175292.2819985
2007,"pik","all_w2_pik","WC","usst",0,"US","xred","NH_NHOPI",3235,11060,24710,41210,61500,77290,101000,123400,286100,NA,NA,0.8333647,3881.85388701969,13271.5004607227,29650.8839407285,49450.1386967794,73797.2222725537,92744.5090966776,121195.438203706,148074.426478587,343307.077921587,NA,NA
2007,"pik","all_w2_pik","WC","usst",0,"US","xred","NH_Other",2001,7463,21990,42440,69480,92640,134200,184500,613000,2478000,NA,0.8333647,2401.10962223382,8955.26292390354,26387.0067930643,50926.0831422305,83372.8618454801,111163.815793974,161033.938682548,221391.666817661,735572.313058136,2973488.07790875,NA
2007,"pik","all_w2_pik","WC","usst",0,"US","xred","NH_White",2983,11100,28390,50230,80000,109200,171400,250000,956900,4329000,18760000,0.8333647,3579.46526892728,13319.4986540707,34066.7177287447,60273.731296754,95996.3866960048,131035.067840046,205672.25849619,299988.708425015,1148236.78036759,5194604.47508756,22511152.6802131
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","Hispanic_Female",2191,7515,17980,31010,47520,61230,81190,99730,224400,601300,1926000,0.8333647,2629.10104063683,9017.66057525595,21575.1879099271,37210.5993930388,57021.8536974268,73473.2344674546,97424.3329481078,119671.495564907,269269.864682293,721532.841503846,2311113.00970631
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","Hispanic_Male",3335,11830,26160,43160,64850,82860,113200,147600,458300,1676000,7432000,0.8333647,4001.8493703897,14195.4656826717,31390.8184495936,51790.0506224946,77817.0709654489,99428.2575203869,135834.887174847,177113.333454129,549939.300284737,2011124.3012813,8918064.32405884
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","NH_AIAN_Female",1500,5638,16330,30140,45870,58470,76600,92830,194800,501200,NA,0.8333647,1799.93225055009,6765.34535240093,19595.262434322,36166.6386877198,55041.9282218217,70161.3591264425,91916.5402614246,111391.807212377,233751.201604772,601417.36265047,NA
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","NH_AIAN_Male",1860,7302,21450,39760,61410,78310,104100,130800,360600,1330000,NA,0.8333647,2231.91599068211,8762.07019567783,25739.0311828663,47710.2041879144,73689.2263375207,93968.4630270516,124915.298188176,156954.092247968,432703.713032241,1595939.92882108,NA
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","NH_Asian_Female",3405,11160,26580,49680,79860,103500,142200,183100,459100,1371000,4747000,0.8333647,4085.8462087487,13391.4959440927,31894.7994797476,59613.756138219,95828.3930192867,124195.325287956,170633.577352148,219711.730050481,550899.264151697,1645138.07700278,5696185.59557418
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","NH_Asian_Male",4922,15880,36870,69440,110200,149200,232600,332900,1108000,4628000,17310000,0.8333647,5906.17769147169,19055.2827591569,44242.3347185212,83324.8636521321,132235.022673747,179033.261188049,279109.494318634,399464.96413875,1329549.95573967,5553390.97036387,20771218.171348
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","NH_Black_Female",1956,7328,19390,34280,52750,67070,86570,103200,202800,503700,1635000,0.8333647,2347.11165471732,8793.26902135404,23267.1242254442,41134.451699238,63297.6174776781,80480.970696263,103880.089953414,123835.338837846,243350.840274372,604417.24973472,1961926.1530996
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","NH_Black_Male",1540,6800,21170,39140,60570,76960,101600,126000,359000,2112000,9128000,0.8333647,1847.93044389809,8159.6928691604,25403.0438294303,46966.2321910203,72681.2642772126,92348.5240015566,121915.411103926,151194.309046207,430783.785298321,2534304.60877453,10953187.7220141
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","NH_NHOPI_Female",2564,8904,21020,34990,51830,65680,85350,103100,196500,NA,NA,0.8333647,3076.68419360695,10684.3978392653,25223.0506043753,41986.4196311651,62193.6590306741,78813.0334774199,102416.1450563,123715.343354476,235791.124822062,NA,NA
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","NH_NHOPI_Male",4230,13910,29060,47290,69090,85950,112300,139300,368500,NA,NA,0.8333647,5075.80894655125,16691.3717367678,34870.6874673237,56745.8640856758,82904.8794603371,103136.11795652,134754.927824517,167153.708334418,442183.356218472,NA,NA
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","NH_Other_Female",1801,6397,18810,36030,57200,74900,102300,130300,323400,918000,NA,0.8333647,2161.11865549381,7676.11107117928,22571.1504218981,43234.3726582131,68637.4164876434,89876.6170441345,122755.379487516,156354.114831118,388065.393218599,1101558.53733665,NA
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","NH_Other_Male",2262,8926,25970,49550,80880,108500,164000,234300,850300,3681000,NA,0.8333647,2714.29783382953,10710.7968456067,31162.8270311905,59457.7620098379,97052.3469496608,130195.099456456,196792.59272681,281149.417535924,1020321.59509516,4417033.74284992,NA
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","NH_White_Female",2535,8915,22740,40220,61310,79070,110000,144900,411300,1402000,5222000,0.8333647,3041.88550342965,10697.597342436,27286.9729183394,48262.1834114164,73569.2308541506,94880.4287006637,131995.031707007,173873.455403139,493541.423100834,1682336.67684748,6266164.14158171
2007,"pik","all_w2_pik","WC","usst",0,"US","xredXsex","NH_White_Male",3600,14440,35300,60470,96890,135800,225000,338700,1370000,6370000,27190000,0.8333647,4319.83740132021,17327.3477986289,42358.4056296121,72561.2687938426,116263.623837199,162953.866416468,269989.837582513,406424.70217421,1643938.12216908,7643712.29066938,32626771.9283046
2007,"pik","all_w2_pik","WC","usst",0,"US","xsex","Female",2401,8472,21520,38420,59270,76460,104900,135500,368000,1203000,4445000,0.8333647,2881.09155571384,10166.0173511069,25823.0280212253,46102.2647107563,71121.3229934025,91748.5465847065,125875.262055136,162593.879966358,441583.378801622,1443545.66494117,5333799.23579676
2007,"pik","all_w2_pik","WC","usst",0,"US","xsex","Male",3185,12690,31830,55660,89020,122500,197500,293400,1155000,5421000,22850000,0.8333647,3821.85614533469,15227.4268396538,38194.5623566729,66789.4860437453,106819.979295979,146994.467128257,236991.079655762,352066.748207597,1385947.83292357,6504955.15348802,27418967.9500464
2007,"pik","all_w2_pik","TC","usst",0,"US","xaged","16to24",900,2616,7022,15920,26490,34140,44730,53420,89470,203300,1112000,0.8333647,1079.95935033005,3139.08184495936,8426.08284224182,19103.2809525049,31786.8035447146,40966.45802252,53673.9797114037,64101.5872162572,107359.958971144,243950.817691222,1334349.77507447
2007,"pik","all_w2_pik","TC","usst",0,"US","xaged","25to34",4668,13970,27720,43930,65300,83450,112700,142600,354900,1364000,7052000,0.8333647,5601.38916371188,16763.3690267898,33262.7479901656,52714.0158444436,78357.0506406139,100136.23087227,135234.909757997,171113.559285628,425863.970480151,1636738.39316688,8462081.48725282
2007,"pik","all_w2_pik","TC","usst",0,"US","xaged","35to44",6684,18600,35660,58520,91840,123800,188200,263200,882000,3429000,12380000,0.8333647,8020.4981084512,22319.1599068211,42790.3893697441,70221.3568681275,110203.851927013,148554.408412067,225831.499702351,315828.112229856,1058360.16332345,4114645.1247575,14855440.8412067
2007,"pik","all_w2_pik","TC","usst",0,"US","xaged","45to54",8101,20330,37750,62470,98460,134900,214900,315500,1176000,5218000,21980000,0.8333647,9720.83410780418,24395.0817691222,45298.2949721772,74961.1784612427,118147.552926108,161873.907066138,257870.293762143,378585.750032369,1411146.88443127,6261364.32224691,26375007.2447273
2007,"pik","all_w2_pik","TC","usst",0,"US","xaged","55to64",5142,16320,33960,58870,93870,128500,204300,301600,1200000,5946000,27770000,0.8333647,6170.16775488571,19583.262885985,40750.466152454,70641.3410599225,112639.760239425,154194.196130458,245150.772524922,361906.377843938,1439945.80044007,7134931.44118055,33322745.7318507
2007,"pik","all_w2_pik","TC","usst",0,"US","xaged","65plus",450,3630,12140,29610,61010,94470,158800,241200,1048000,5846000,33530000,0.8333647,539.979675165027,4355.83604633122,14567.4516811187,35530.6626258588,73209.2444040406,113359.733139645,190552.827591569,289429.105888454,1257552.66571766,7014935.95781055,40234485.573963
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","16to24_Hispanic",935,2963,8394,17710,27580,34650,44660,53280,92800,201900,736000,0.8333647,1121.95776950956,3555.46617225328,10072.4208740783,21251.2001048281,33094.7543134476,41578.4349877071,53589.9828730447,63933.5935395392,111355.808567366,242270.880924042,883166.757603244
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","16to24_NH_AIAN",670,2088,6152,14260,23790,30750,40880,49510,80880,148200,NA,0.8333647,803.96973857904,2505.50569276572,7382.12213692277,17111.3559285628,28546.9254937244,36898.6111362768,49054.1536016584,59409.7638164899,97052.3469496608,177833.306354349,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","16to24_NH_Asian",858.6,2497,7102,17000,30160,40830,56610,67230,144800,249500,NA,0.8333647,1030.28122021487,2996.28721974905,8522.07922893782,20399.232172901,36190.6377843938,48994.1558599734,67929.4431357604,80672.963469655,173753.459919769,299388.731008165,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","16to24_NH_Black",640,1939,5513,12680,21690,27740,35840,42500,70830,425100,3574000,0.8333647,767.971093568038,2326.71242254442,6615.35099818843,15215.4272913168,26027.0203429543,33286.7470868396,43006.3812398101,50998.0804322525,84992.8008709752,510100.799805895,4288638.57564401
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","16to24_NH_NHOPI",1050,3328,9488,19250,29430,36830,47260,56290,92280,NA,NA,0.8333647,1259.95257538506,3993.4496865538,11385.1714621462,23099.1305487261,35314.6707557928,44194.3365251732,56709.8654406648,67545.4575889764,110731.832053841,NA,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","16to24_NH_White",987,2743,7122,16190,27140,35020,45750,54280,88780,188700,777300,0.8333647,1184.35542086196,3291.47610883926,8546.07832561182,19427.268757604,32566.7741866196,42022.4182761761,54897.9336417777,65133.5483732392,106531.990135891,226431.477119201,932724.892235056
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","25to34_Hispanic",4441,13010,25200,39210,56220,70200,90560,109400,226600,594400,3955000,0.8333647,5328.99941646196,15611.4123864378,30238.8618092415,47050.2290293793,67461.4607506173,84236.8293257442,108667.909739877,131275.058806786,271909.765316433,713253.153151315,4745821.36728374
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","25to34_NH_AIAN",2448,8314,19970,33690,49980,63390,82730,99310,189200,497900,NA,0.8333647,2937.48943289775,9976.42448738229,23963.0980289902,40426.478347355,59973.742588329,76065.1369082468,99272.2633920059,119167.514534753,227031.454536051,597457.51169926,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","25to34_NH_Asian",7008,18530,37410,63710,94560,118100,156800,2e+05,518400,1881000,NA,0.8333647,8409.28347457002,22235.1630684621,44890.3103287192,76449.1224550308,113467.729074678,141714.665859977,188152.917924169,239990.966740012,622056.585790111,2257115.04218981,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","25to34_NH_Black",2612,9022,20450,33380,48520,60940,78850,94620,191300,2283000,9709000,0.8333647,3134.28202562456,10825.9925096419,24539.0763491662,40054.492348908,58221.8085311269,73125.2475656816,94616.4386372497,113539.7263647,229551.359686821,2739496.88533724,11650361.4803939
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","25to34_NH_NHOPI",4887,13660,25880,39900,56940,70670,89270,105500,204100,NA,NA,0.8333647,5864.17927229219,16391.3830283428,31054.8310961575,47878.1978646324,68325.4282308814,84800.8080975832,107119.968004404,126595.234955356,244910.781558182,NA,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","25to34_NH_White",5407,15560,29840,46210,67950,86660,118200,151600,388400,1420000,6387000,0.8333647,6488.15578581622,18671.2972123729,35806.6522376098,55449.9128652797,81536.930949919,103988.085888447,141834.661343347,181913.152788929,466062.457409103,1703935.86385408,7664111.52284228
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","35to44_Hispanic",5986,15770,29190,46710,69880,89220,121300,156400,433800,1436000,5677000,0.8333647,7182.92963452856,18923.2877274499,35026.6815957047,56049.8902821298,83852.8437789602,107059.970262719,145554.521327817,187672.935990689,520540.406859086,1723135.14119329,6812143.59091524
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","35to44_NH_AIAN",3406,11980,25950,42960,64550,82020,110000,138500,343400,1075000,NA,0.8333647,4087.0461635824,14375.4589077267,31138.8279345165,51550.0596557546,77457.0845153388,98420.2954600789,131995.031707007,166193.744467458,412064.4898926,1289951.44622756,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","35to44_NH_Asian",8998,22140,45000,82040,126000,166700,247900,344400,1086000,4300000,NA,0.8333647,10797.1935936331,26567.0000181193,53997.9675165027,98444.2945567529,151194.309046207,200032.4707778,297468.803274245,413264.4447263,1303150.94939826,5159805.78491026,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","35to44_NH_Black",4547,14450,28180,44990,66330,82900,108400,133100,314000,917200,4477000,0.8333647,5456.19462883417,17339.3473469659,33814.7272136677,53985.9679681657,79593.0041193249,99476.2557137349,130075.103973086,159713.988365478,376785.817781819,1100598.57346969,5372197.79047517
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","35to44_NH_NHOPI",7067,18190,32670,50600,72980,90410,117200,141800,310400,NA,NA,0.8333647,8480.08080975832,21827.1784250041,39202.5244169809,60717.714585223,87572.7037634303,108487.916514822,140634.706509647,170153.595418668,372465.980380498,NA,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","35to44_NH_White",7399,20500,38710,62810,98700,134900,210000,298200,1033000,3987000,14210000,0.8333647,8878.46581454674,24599.0740908512,46450.2516125293,75369.1631047007,118435.542086196,161873.907066138,251990.515077012,357826.531409358,1239553.34321216,4784219.92196214,17051358.1868778
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","45to54_Hispanic",6500,16030,28670,47090,71850,93170,129800,172100,540500,1893000,7224000,0.8333647,7799.70641905039,19235.275984212,34402.7050821807,56505.8731189358,86216.7548013493,111799.791855835,155754.137414268,206512.22687978,648575.587614882,2271514.50019421,8668473.71864923
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","45to54_NH_AIAN",4250,13980,28040,45860,68670,87050,116500,147900,415000,NA,NA,0.8333647,5099.80804322525,16775.3685751268,33646.7335369497,55029.9286734847,82400.8984301831,104456.06827359,139794.738126057,177473.319904239,497981.255985525,NA,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","45to54_NH_Asian",8392,19420,38350,71530,116200,155400,234700,329500,1066000,4501000,NA,0.8333647,10070.0209644109,23303.1228704552,46018.2678723973,85832.7692545653,139434.751675947,186472.981156989,281629.399469404,395385.11770417,1279151.85272426,5400996.70648397,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","45to54_NH_Black",5271,15930,29900,48600,71640,89390,116000,142600,375800,1294000,5426000,0.8333647,6324.96192843301,19115.2805008419,35878.6495276318,58317.8049178229,85964.7642862723,107263.962584448,139194.760709207,171113.559285628,450943.026504482,1552741.55480788,6510954.92765652
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","45to54_NH_NHOPI",8458,20220,34810,54190,78250,98170,130100,163000,441000,NA,NA,0.8333647,10149.2179834351,24263.0867374152,41770.4277610991,65025.5524382062,93896.4657370296,117799.566024335,156114.123864378,195592.63789311,529180.081661726,NA,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","45to54_NH_White",9131,22390,40950,66800,105700,147400,240400,357800,1366000,6042000,25080000,0.8333647,10956.7875865152,26866.9887265443,49138.1504400174,80156.982891164,126835.225922096,176873.342487389,288469.142021494,429343.839497881,1639138.30283428,7250127.10521576,30094867.2291975
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","55to64_Hispanic",4857,13390,25110,42370,66480,86390,119600,157100,507300,1891000,NA,0.8333647,5828.18062728119,16067.3952232438,30130.8658742085,50842.0863038715,79772.99734438,103664.098083348,143514.598110527,188512.904374279,608737.08713604,2269114.59052681,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","55to64_NH_AIAN",3766,13210,27650,46130,69410,88160,118000,149500,434100,NA,NA,0.8333647,4519.02990371442,15851.4033531778,33178.7511518066,55353.9164785837,83288.8650071211,105788.018138997,141594.670376607,179393.247638159,520900.393309196,NA,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","55to64_NH_Asian",6772,16800,33070,62930,105500,143300,220000,312300,952900,3770000,NA,0.8333647,8126.0941338168,20159.241206161,39682.506350461,75513.1576847447,126595.234955356,171953.527669219,263990.063414013,374745.894564529,1143436.96103279,4523829.72304922,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","55to64_NH_Black",3638,13630,28200,47760,71720,89340,114800,140400,364200,1468000,NA,0.8333647,4365.43568500082,16355.3843833318,33838.7263103417,57309.8428575148,86060.7606729683,107203.964842763,137754.814908767,168473.658651488,437023.550433562,1761533.69587169,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","55to64_NH_NHOPI",6130,17690,32170,51790,77650,97280,128000,159100,NA,NA,NA,0.8333647,7355.72313058136,21227.2010081541,38602.5470001309,62145.6608373261,93176.4928368096,116731.606222342,153594.218713608,190912.814041679,NA,NA,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","55to64_NH_White",5343,17310,36140,61960,99150,137700,224000,333200,1365000,6793000,31550000,0.8333647,6411.35867645942,20771.218171348,43366.3676899201,74349.2014960557,118975.521761361,165233.780600498,268789.882748813,399824.95058886,1637938.34800058,8151293.1853245,37858575.0032369
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","65plus_Hispanic",1059,5500,14200,26280,45030,63560,96960,136200,455700,1717000,NA,0.8333647,1270.75216888836,6599.75158535033,17039.3586385408,31534.8130296376,54033.9661615137,76269.1292299758,116347.620675558,163433.848349948,546819.417717117,2060322.449463,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","65plus_NH_AIAN",700.3,4097,12940,27530,47990,65530,92350,119700,407500,NA,NA,0.8333647,840.328370040152,4916.21495366914,15527.4155480788,33034.7565717626,57585.8324692658,78633.0402523649,110815.8288922,143634.593593897,488981.594732774,NA,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","65plus_NH_Asian",2045,8011,20340,43030,89220,127300,197900,273800,774200,NA,NA,0.8333647,2453.90763491662,9612.83817277118,24407.0813174592,51634.0564941136,107059.970262719,152754.250330018,237471.061589242,328547.633467076,929005.032250586,NA,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","65plus_NH_Black",115,3078,11160,24580,45050,62780,87820,109500,260500,899700,NA,0.8333647,137.994805875507,3693.46097812878,13391.4959440927,29494.8898123475,54057.9652581877,75333.1644596897,105380.033495539,131395.054290157,312588.234178866,1079599.36387994,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","65plus_NH_NHOPI",1169,5899,16150,32450,54190,75830,110100,149600,NA,NA,NA,0.8333647,1402.74720059537,7078.53356399665,19379.270564256,38938.5343535669,65025.5524382062,90992.5750394755,132115.027190377,179513.243121529,NA,NA,NA
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXrea","65plus_NH_White",442,3440,11870,30060,63640,99480,170400,261700,1178000,6693000,38390000,0.8333647,530.380036495426,4127.8446279282,14243.4638760197,36070.6423010238,76365.1256166718,119371.506856482,204472.30366249,314028.179979306,1413546.79409867,8031297.7019545,46066266.0657453
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXsex","16to24_Female",875,2492,6462,14330,23840,30670,39910,47520,76330,154000,395000,0.8333647,1049.96047948755,2990.28744558055,7754.10813536978,17195.3527669219,28606.9232354094,36802.6147495808,47890.1974129694,57021.8536974268,91592.5524563255,184793.044389809,473982.159311523
2007,"pik","all_w2_pik","TC","usst",0,"US","xagedXsex","16to24_Male",928,2761,7703,17690,29060,37220,48770,57970,100200,284400,1810000,0.8333647,1113.55808567366,3313.07529584586,9243.25208399156,21227.2010081541,34870.6874673237,44662.3189103162,58521.7972395519,69561.3817095924,120235.474336746,341267.154704297,2171918.24899711
